timestamp,Kizgin,Igrenme,Korku,Mutlu,Uzgun,Saskin,Notr
2025-06-12 16:12:53.018770,0.09992273896932602,0.0003339437098475173,0.07030808180570602,0.09103877923917025,0.1202750913798809,0.007639459799975157,0.6104820072650909
2025-06-12 16:12:53.318116,0.10462963879108429,0.0003407310519833118,0.07337807416915894,0.073588282847777,0.133904367685318,0.00702145341783762,0.6071375608444214
2025-06-12 16:12:53.626180,0.10933653861284257,0.0003475183941191062,0.07644806653261185,0.05613778645638377,0.14753364399075508,0.006403447035700083,0.6037931144237518
2025-06-12 16:12:53.918240,0.11404343843460082,0.0003543057362549007,0.07951805889606475,0.038687290064990526,0.16116292029619217,0.005785440653562545,0.6004486680030823
2025-06-12 16:12:54.199952,0.11875033825635911,0.00036109307839069513,0.08258805125951767,0.021236793673597265,0.17479219660162926,0.005167434271425009,0.5971042215824127
2025-06-12 16:12:54.477492,0.12345723807811737,0.0003678804205264896,0.08565804362297058,0.003786297282204032,0.18842147290706635,0.004549427889287472,0.5937597751617432
2025-06-12 16:12:54.759561,0.17647734135389329,0.0008930370066082106,0.09772050231695176,0.0034319418395170943,0.17982651367783548,0.005239944998174905,0.5364108385518194
2025-06-12 16:12:55.027945,0.2294974446296692,0.0014181935926899315,0.10978296101093292,0.0030775863968301566,0.17123155444860458,0.00593046210706234,0.47906190194189546
2025-06-12 16:12:55.283992,0.2825175479054451,0.0019433501787716522,0.12184541970491408,0.0027232309541432185,0.1626365952193737,0.006620979215949774,0.42171296533197167
2025-06-12 16:12:55.549281,0.33553765118122103,0.0024685067648533734,0.13390787839889526,0.002368875511456281,0.1540416359901428,0.007311496324837208,0.36436402872204776
2025-06-12 16:12:55.815759,0.3885577544569969,0.002993663350935094,0.14597033709287643,0.002014520068769343,0.14544667676091194,0.008002013433724642,0.30701509211212397
2025-06-12 16:12:56.076542,0.4415778577327728,0.0035188199370168147,0.15803279578685758,0.0016601646260824055,0.13685171753168107,0.008692530542612075,0.24966615550220012
2025-06-12 16:12:56.313628,0.4945979610085487,0.004043976523098536,0.1700952544808388,0.0013058091833954679,0.12825675830245017,0.009383047651499509,0.19231721889227632
2025-06-12 16:12:56.577646,0.5476180642843247,0.004569133109180257,0.18215771317481994,0.0009514537407085298,0.11966179907321929,0.010073564760386945,0.13496828228235241
2025-06-12 16:12:56.846529,0.6006381675601006,0.0050942896952619774,0.19422017186880114,0.0005970982980215921,0.11106683984398842,0.010764081869274378,0.07761934567242856
2025-06-12 16:12:57.122156,0.6536582708358765,0.0056194462813436985,0.2062826305627823,0.00024274285533465445,0.10247188061475754,0.011454598978161812,0.02027040906250477
2025-06-12 16:12:57.387072,0.6006365187466145,0.005086999465129338,0.19134459570050238,0.0003168902738252655,0.10658650323748589,0.010695395059883595,0.08533307481557131
2025-06-12 16:12:57.652861,0.5476147666573524,0.004554552648914978,0.1764065608382225,0.0003910376923158765,0.11070112586021423,0.009936191141605377,0.15039574056863786
2025-06-12 16:12:57.929699,0.49459301456809046,0.0040221058327006174,0.1614685259759426,0.0004651851108064875,0.11481574848294258,0.00917698722332716,0.21545840632170438
2025-06-12 16:12:58.186685,0.4415712624788284,0.0034896590164862572,0.14653049111366273,0.0005393325292970986,0.11893037110567092,0.008417783305048943,0.28052107207477095
2025-06-12 16:12:58.445644,0.3885495103895664,0.002957212200271897,0.13159245625138283,0.0006134799477877095,0.12304499372839928,0.007658579386770725,0.34558373782783747
2025-06-12 16:12:58.701044,0.3355277583003044,0.002424765384057537,0.11665442138910294,0.0006876273662783205,0.12715961635112763,0.006899375468492508,0.410646403580904
2025-06-12 16:12:58.955379,0.28250600621104244,0.0018923185678431766,0.10171638652682305,0.0007617747847689315,0.13127423897385598,0.006140171550214291,0.4757090693339705
